"participant_id","study_condition","gender","age","cue","valence","response","response_position","response_level","timestamp","time_diff_sec"
"637f7d52d1a517e820233f7a","AutonomousWeapons","male",33,"Böse",NA,"Hinterhältig",3,2,2025-11-24 08:22:04.861,130.105000019073
"637f7d52d1a517e820233f7a","AutonomousWeapons","male",33,"Böse",NA,"feige",4,2,2025-11-24 08:22:31.022,156.266000032425
"637f7d52d1a517e820233f7a","AutonomousWeapons","male",33,"Böse",NA,"Technik",5,2,2025-11-24 08:22:39.22,164.463999986649
"637f7d52d1a517e820233f7a","AutonomousWeapons","male",33,"Computer",NA,"Steuerung",1,2,2025-11-24 08:22:58.349,183.59299993515
"637f7d52d1a517e820233f7a","AutonomousWeapons","male",33,"Computer",NA,"Eingabe",2,2,2025-11-24 08:23:02.461,187.704999923706
"637f7d52d1a517e820233f7a","AutonomousWeapons","male",33,"Computer",NA,"Lenken",3,2,2025-11-24 08:23:03.952,189.195999860764
"637f7d52d1a517e820233f7a","AutonomousWeapons","male",33,"Computer",NA,"Netzwerk",4,2,2025-11-24 08:23:26.361,211.605000019073
"637f7d52d1a517e820233f7a","AutonomousWeapons","male",33,"Computer",NA,"Kommunikation",5,2,2025-11-24 08:23:34.672,219.915999889374
"637f7d52d1a517e820233f7a","AutonomousWeapons","male",33,"Krieg",NA,"Tod",1,2,2025-11-24 08:23:38.895,224.138999938965
"637f7d52d1a517e820233f7a","AutonomousWeapons","male",33,"Krieg",NA,"Elend",2,2,2025-11-24 08:23:41.975,227.218999862671
"637f7d52d1a517e820233f7a","AutonomousWeapons","male",33,"Krieg",NA,"Verletzte",3,2,2025-11-24 08:23:56.06,241.303999900818
"637f7d52d1a517e820233f7a","AutonomousWeapons","male",33,"Krieg",NA,"Waffen",4,2,2025-11-24 08:23:58.445,243.688999891281
"637f7d52d1a517e820233f7a","AutonomousWeapons","male",33,"Krieg",NA,"Drohnen",5,2,2025-11-24 08:24:03.192,248.4359998703
"637f7d52d1a517e820233f7a","AutonomousWeapons","male",33,"Internet",NA,"Kommunikation",1,2,2025-11-24 08:24:11.738,256.981999874115
"637f7d52d1a517e820233f7a","AutonomousWeapons","male",33,"Internet",NA,"Zeitnah",2,2,2025-11-24 08:24:20.918,266.161999940872
"637f7d52d1a517e820233f7a","AutonomousWeapons","male",33,"Internet",NA,"Flexibel",3,2,2025-11-24 08:24:23.127,268.371000051498
"637f7d52d1a517e820233f7a","AutonomousWeapons","male",33,"Internet",NA,"Direkt",4,2,2025-11-24 08:24:35.546,280.789999961853
"637f7d52d1a517e820233f7a","AutonomousWeapons","male",33,"Internet",NA,"Konsequenzlos",5,2,2025-11-24 08:24:40.829,286.072999954224
"637f7d52d1a517e820233f7a","AutonomousWeapons","male",33,"Bundeswehr",NA,"Soldat",1,2,2025-11-24 08:24:44.912,290.155999898911
"637f7d52d1a517e820233f7a","AutonomousWeapons","male",33,"Bundeswehr",NA,"Infrastruktur",2,2,2025-11-24 08:24:50.864,296.108000040054
"637f7d52d1a517e820233f7a","AutonomousWeapons","male",33,"Bundeswehr",NA,"Stützpunkt",3,2,2025-11-24 08:24:57.608,302.851999998093
"637f7d52d1a517e820233f7a","AutonomousWeapons","male",33,"Bundeswehr",NA,"Lager",4,2,2025-11-24 08:25:05.518,310.761999845505
"637f7d52d1a517e820233f7a","AutonomousWeapons","male",33,"Bundeswehr",NA,"Kaserne",5,2,2025-11-24 08:25:10.535,315.779000043869
"603f47e39649cf0339527014","PersonnelSelection","female",48,"PersonnelSelection","6","Kontrolle",1,1,2025-11-24 08:23:09.023,0
"603f47e39649cf0339527014","PersonnelSelection","female",48,"PersonnelSelection","6","Ethik",2,1,2025-11-24 08:23:19.911,10.8880000114441
"603f47e39649cf0339527014","PersonnelSelection","female",48,"PersonnelSelection","6","Unvoreingenommenheit",3,1,2025-11-24 08:23:33.036,24.0130000114441
"603f47e39649cf0339527014","PersonnelSelection","female",48,"PersonnelSelection","6","Gleichheit",4,1,2025-11-24 08:23:50.706,41.683000087738
"603f47e39649cf0339527014","PersonnelSelection","female",48,"PersonnelSelection","7","Zukunft",5,1,2025-11-24 08:24:12.036,63.0130000114441
"603f47e39649cf0339527014","PersonnelSelection","female",48,"Kontrolle",NA,"Übersicht",1,2,2025-11-24 08:24:45.262,96.239000082016
"603f47e39649cf0339527014","PersonnelSelection","female",48,"Kontrolle",NA,"Interesse",2,2,2025-11-24 08:24:56.736,107.713000059128
"603f47e39649cf0339527014","PersonnelSelection","female",48,"Kontrolle",NA,"Moral",3,2,2025-11-24 08:25:06.666,117.642999887466
"603f47e39649cf0339527014","PersonnelSelection","female",48,"Kontrolle",NA,"Weitblicj",4,2,2025-11-24 08:25:28.882,139.858999967575
"603f47e39649cf0339527014","PersonnelSelection","female",48,"Kontrolle",NA,"Bedacht",5,2,2025-11-24 08:26:16.579,187.555999994278
"603f47e39649cf0339527014","PersonnelSelection","female",48,"Ethik",NA,"Transparenz",1,2,2025-11-24 08:27:08.602,239.578999996185
"603f47e39649cf0339527014","PersonnelSelection","female",48,"Ethik",NA,"Gewissen",2,2,2025-11-24 08:27:17.166,248.142999887466
"603f47e39649cf0339527014","PersonnelSelection","female",48,"Ethik",NA,"Moral",3,2,2025-11-24 08:27:20.811,251.788000106812
"603f47e39649cf0339527014","PersonnelSelection","female",48,"Ethik",NA,"Verantwortung",4,2,2025-11-24 08:27:32.137,263.114000082016
"603f47e39649cf0339527014","PersonnelSelection","female",48,"Ethik",NA,"Überprüfen",5,2,2025-11-24 08:27:40.924,271.901000022888
"603f47e39649cf0339527014","PersonnelSelection","female",48,"Unvoreingenommenheit",NA,"Objektivität",1,2,2025-11-24 08:28:28.327,319.303999900818
"603f47e39649cf0339527014","PersonnelSelection","female",48,"Unvoreingenommenheit",NA,"Transparenz",2,2,2025-11-24 08:28:36.022,326.999000072479
"603f47e39649cf0339527014","PersonnelSelection","female",48,"Unvoreingenommenheit",NA,"Kompetenz",3,2,2025-11-24 08:28:42.517,333.493999958038
"603f47e39649cf0339527014","PersonnelSelection","female",48,"Unvoreingenommenheit",NA,"Fairness",4,2,2025-11-24 08:28:45.395,336.371999979019
"603f47e39649cf0339527014","PersonnelSelection","female",48,"Unvoreingenommenheit",NA,"Diversität",5,2,2025-11-24 08:28:54.604,345.581000089645
"603f47e39649cf0339527014","PersonnelSelection","female",48,"Gleichheit",NA,"Nichtdiskriminierung",1,2,2025-11-24 08:29:35.887,386.864000082016
"603f47e39649cf0339527014","PersonnelSelection","female",48,"Gleichheit",NA,"Fairness",2,2,2025-11-24 08:29:47.361,398.338000059128
"603f47e39649cf0339527014","PersonnelSelection","female",48,"Gleichheit",NA,"Chancengleichheit",3,2,2025-11-24 08:29:58.791,409.767999887466
"603f47e39649cf0339527014","PersonnelSelection","female",48,"Gleichheit",NA,"kein Profiling",4,2,2025-11-24 08:30:07.461,418.43799996376
"603f47e39649cf0339527014","PersonnelSelection","female",48,"Gleichheit",NA,"Vielfalt",5,2,2025-11-24 08:30:18.77,429.746999979019
"603f47e39649cf0339527014","PersonnelSelection","female",48,"Zukunft",NA,"Potenzial",1,2,2025-11-24 08:30:53.736,464.713000059128
"603f47e39649cf0339527014","PersonnelSelection","female",48,"Zukunft",NA,"Arbeitserleichterung",2,2,2025-11-24 08:31:00.216,471.193000078201
"603f47e39649cf0339527014","PersonnelSelection","female",48,"Zukunft",NA,"Innovationen",3,2,2025-11-24 08:31:07.071,478.048000097275
"603f47e39649cf0339527014","PersonnelSelection","female",48,"Zukunft",NA,"Digitalisierung",4,2,2025-11-24 08:31:20.091,491.068000078201
"603f47e39649cf0339527014","PersonnelSelection","female",48,"Zukunft",NA,"Arbeitsplatzverlust",5,2,2025-11-24 08:31:29.42,500.397000074387
"6920c1a1c56d11383a378dce","Diagnostic","male",29,"Diagnostic","7","Spannend",1,1,2025-11-24 08:23:24.826,0
"6920c1a1c56d11383a378dce","Diagnostic","male",29,"Diagnostic","6","Modern",2,1,2025-11-24 08:23:28.812,3.98600006103516
"6920c1a1c56d11383a378dce","Diagnostic","male",29,"Diagnostic","7","Innovativ",3,1,2025-11-24 08:23:34.445,9.61899995803833
"6920c1a1c56d11383a378dce","Diagnostic","male",29,"Diagnostic","3","Ungewiss",4,1,2025-11-24 08:23:41.546,16.7200000286102
"6920c1a1c56d11383a378dce","Diagnostic","male",29,"Diagnostic","5","Neu",5,1,2025-11-24 08:24:13.531,48.7049999237061
"6920c1a1c56d11383a378dce","Diagnostic","male",29,"Spannend",NA,"Aufregend",1,2,2025-11-24 08:24:48.46,83.6340000629425
"6920c1a1c56d11383a378dce","Diagnostic","male",29,"Spannend",NA,"Interessant",2,2,2025-11-24 08:24:58.795,93.9690001010895
"6920c1a1c56d11383a378dce","Diagnostic","male",29,"Spannend",NA,"Unbekannt",3,2,2025-11-24 08:25:03.25,98.4240000247955
