json_file,window_index,window_text,sentiment_label,sentiment_score
59a07638bfd73c00010ea394_audio_ranking_explanation_1780152318767_transcript,15,lead to more chaos than order. And I really just,negative,0.8515797257423401
5a80f74aaa46dd00016b7df9_audio_missing_utopia_1780194586719_transcript,0,I can't think off the top of my head what,negative,0.7655022740364075
5a80f74aaa46dd00016b7df9_audio_missing_utopia_1780194586719_transcript,1,values or important approaches were absent from all of them.,negative,0.516131579875946
5a80f74aaa46dd00016b7df9_audio_missing_utopia_1780194586719_transcript,2,"Just like what matters most in your vision, in my",neutral,0.5782099962234497
5a80f74aaa46dd00016b7df9_audio_missing_utopia_1780194586719_transcript,3,vision of society is just like where the moral policing,neutral,0.6775075197219849
5a80f74aaa46dd00016b7df9_audio_missing_utopia_1780194586719_transcript,4,"is coming from and where the moral standards come from,",neutral,0.7812851667404175
5a80f74aaa46dd00016b7df9_audio_missing_utopia_1780194586719_transcript,5,"whether that's from like AI, religion, government, or just like",neutral,0.8215201497077942
5a80f74aaa46dd00016b7df9_audio_missing_utopia_1780194586719_transcript,6,individual communities expressing that. i think that's the most important,positive,0.6855664849281311
5a80f74aaa46dd00016b7df9_audio_missing_utopia_1780194586719_transcript,7,i think just like um one that was like maybe,neutral,0.9059182405471802
5a80f74aaa46dd00016b7df9_audio_missing_utopia_1780194586719_transcript,8,like high tech small scale would also be good and,positive,0.7431661486625671
5a80f74aaa46dd00016b7df9_audio_ranking_explanation_1780194493910_transcript,0,the first is moral commonwealth because it is best if,neutral,0.5395677089691162
5a80f74aaa46dd00016b7df9_audio_ranking_explanation_1780194493910_transcript,1,you rely on the inner morality of each person policing,neutral,0.7222989201545715
5a80f74aaa46dd00016b7df9_audio_ranking_explanation_1780194493910_transcript,2,themselves and other people as opposed to like a religion,neutral,0.7473547458648682
5a80f74aaa46dd00016b7df9_audio_ranking_explanation_1780194493910_transcript,3,or ai or just government in general or science that,neutral,0.750461995601654
5a80f74aaa46dd00016b7df9_audio_ranking_explanation_1780194493910_transcript,4,would be the most preferable one because based on the,positive,0.8702079653739929
5a80f74aaa46dd00016b7df9_audio_ranking_explanation_1780194493910_transcript,5,individual and the individual can apply it to everyone in,neutral,0.8580030798912048
5a80f74aaa46dd00016b7df9_audio_ranking_explanation_1780194493910_transcript,6,their society the second is just religious utopia because um,neutral,0.6207798719406128
5a80f74aaa46dd00016b7df9_audio_ranking_explanation_1780194493910_transcript,7,just like religion provides a good moral face base of,neutral,0.7180067896842957
5a80f74aaa46dd00016b7df9_audio_ranking_explanation_1780194493910_transcript,8,what's right and wrong as opposed to the others are,neutral,0.7617912888526917
5a80f74aaa46dd00016b7df9_audio_ranking_explanation_1780194493910_transcript,9,like ai and futuristic and green science uh they don't,neutral,0.6089168190956116
5a80f74aaa46dd00016b7df9_audio_ranking_explanation_1780194493910_transcript,10,the scientific method doesn't say what's right or wrong and,negative,0.6703834533691406
5a80f74aaa46dd00016b7df9_audio_ranking_explanation_1780194493910_transcript,11,ai is based on people so that would be my,neutral,0.8355017304420471
5a80f74aaa46dd00016b7df9_audio_ranking_explanation_1780194493910_transcript,12,second third is ai because it's more objective to people's,neutral,0.736238420009613
5a80f74aaa46dd00016b7df9_audio_ranking_explanation_1780194493910_transcript,13,needs if it's programmed correctly in a utopian society and,neutral,0.7578479647636414
5a80f74aaa46dd00016b7df9_audio_ranking_explanation_1780194493910_transcript,14,it could make more attractive decisions. Fourth is futuristic utopia,positive,0.6596662998199463
5a80f74aaa46dd00016b7df9_audio_ranking_explanation_1780194493910_transcript,15,with science and innovation. Even though it can't tell you,neutral,0.6988170146942139
5a80f74aaa46dd00016b7df9_audio_ranking_explanation_1780194493910_transcript,16,"what's right or wrong, just basing it on the very",neutral,0.720720112323761
5a80f74aaa46dd00016b7df9_audio_ranking_explanation_1780194493910_transcript,17,science and innovation to have a good life and everything,positive,0.8454251885414124
5a80f74aaa46dd00016b7df9_audio_ranking_explanation_1780194493910_transcript,18,is good. Fifth is this primitive utopia where I like,positive,0.9033944010734558
5a80f74aaa46dd00016b7df9_audio_ranking_explanation_1780194493910_transcript,19,the small scale of communities where you can like really,neutral,0.6693150997161865
5a80f74aaa46dd00016b7df9_audio_ranking_explanation_1780194493910_transcript,20,like police yourselves and have a one of the best,positive,0.6133518218994141
5a80f74aaa46dd00016b7df9_audio_ranking_explanation_1780194493910_transcript,21,parts of our communities is being in small scale and,neutral,0.8126236200332642
5a80f74aaa46dd00016b7df9_audio_ranking_explanation_1780194493910_transcript,22,that's what makes it more appealing to the other two,positive,0.7329060435295105
5a80f74aaa46dd00016b7df9_audio_ranking_explanation_1780194493910_transcript,23,of modern green utopia where where you're in the secure,neutral,0.6223466992378235
5a80f74aaa46dd00016b7df9_audio_ranking_explanation_1780194493910_transcript,24,green but also you're reliant on uh just a sustainable,neutral,0.7293160557746887
5a80f74aaa46dd00016b7df9_audio_ranking_explanation_1780194493910_transcript,25,energy this time and lastly is this institutional utopia is,neutral,0.7900848984718323
5a80f74aaa46dd00016b7df9_audio_ranking_explanation_1780194493910_transcript,26,least festival because you're relying on government to provide and,neutral,0.6143394708633423
5a947fb0f05361000171b5a3_audio_missing_utopia_1780410641934_transcript,0,"I definitely feel like there was, um, most of the",neutral,0.817897379398346
5a947fb0f05361000171b5a3_audio_missing_utopia_1780410641934_transcript,1,"important values were represented fair enough in the, um, the",neutral,0.6390457153320312
5a947fb0f05361000171b5a3_audio_missing_utopia_1780410641934_transcript,2,"choices or the societies rather. I, I would like to",neutral,0.8124384880065918
5a947fb0f05361000171b5a3_audio_missing_utopia_1780410641934_transcript,3,see one that maybe focuses on more aggressive climate action,neutral,0.7897934317588806
5a947fb0f05361000171b5a3_audio_missing_utopia_1780410641934_transcript,4,"instead of trying to find balance. I guess the primitivist,",neutral,0.815480649471283
5a947fb0f05361000171b5a3_audio_missing_utopia_1780410641934_transcript,5,"um, utopia kind of settles that but it doesn't find",neutral,0.651090145111084
5a947fb0f05361000171b5a3_audio_missing_utopia_1780410641934_transcript,6,like an even it still talks about trying to find,neutral,0.787382960319519
5a947fb0f05361000171b5a3_audio_missing_utopia_1780410641934_transcript,7,like a decent balance i i would rather see a,neutral,0.6945947408676147
5a947fb0f05361000171b5a3_audio_missing_utopia_1780410641934_transcript,8,society that is more aggressive in its climate action something,neutral,0.7909515500068665
5a947fb0f05361000171b5a3_audio_missing_utopia_1780410641934_transcript,9,that's kind of restricting towards people in the sake of,negative,0.6944164037704468
5a947fb0f05361000171b5a3_audio_missing_utopia_1780410641934_transcript,10,being beneficial to the planet overall because i think it,positive,0.7868562340736389
5a947fb0f05361000171b5a3_audio_missing_utopia_1780410641934_transcript,11,would create an interesting dynamic to at least talk about.,positive,0.7132191061973572
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,0,"So in order from least preferred to most preferred, I",neutral,0.784028947353363
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,1,picked the AI centered utopia as the least preferred due,negative,0.5253103375434875
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,2,to environmental concerns. I feel like that's what we're leaning,neutral,0.7624196410179138
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,3,"towards right now, currently, due to the AI bubble or",neutral,0.9476908445358276
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,4,"boom, depending on how people see it. something that's purely",neutral,0.8399583697319031
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,5,data-driven could be detrimental to some people you know there's,negative,0.6004955172538757
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,6,cases where ai obviously doesn't really perform as well as,negative,0.7267274856567383
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,7,it is designed to it's liable to make mistakes um,negative,0.596942663192749
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,8,it over consumes water and it's damaging to the environment,negative,0.8789485692977905
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,9,i don't see it being a utopia to live in,negative,0.7791549563407898
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,10,but rather kind of like a hellscape almost uh religious,negative,0.6275567412376404
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,11,utopia i'm not really interested in like faith-based anything um,negative,0.6670309901237488
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,12,i don't bash religion but i don't see it being,negative,0.5591796636581421
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,13,a beneficial thing i mean we've seen how the crusades,positive,0.5029181241989136
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,14,played out um people do sometimes very bad things in,negative,0.7869636416435242
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,15,the name of a religion so i wouldn't really imagine,neutral,0.6766050457954407
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,16,that necessarily being a thriving utopia per se moral commonwealth,neutral,0.6632643938064575
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,17,um is a decent idea in practice but in execution,neutral,0.5018337368965149
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,18,i could see it being flawed everyone has different levels,negative,0.5419224500656128
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,19,of morality that they rely on some people may find,neutral,0.6808468699455261
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,20,things moral other peoples may find it immoral and that,negative,0.6602787971496582
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,21,could cause uh obvious morality clashes institutional utopia i kind,neutral,0.6647513508796692
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,22,of see indicators of that in real life um with,neutral,0.8410282135009766
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,23,following the rule of law people are typically swayed away,neutral,0.52060467004776
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,24,from breaking laws because they're afraid of the consequences i,negative,0.7006058096885681
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,25,could see that going well but also leaning into more,positive,0.8907638192176819
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,26,of a almost dictatorship if it goes off to a,negative,0.6006587743759155
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,27,certain extreme uh it depends on if there's like proper,neutral,0.8499757051467896
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,28,checks and balances put in place that would encourage i,neutral,0.843791663646698
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,29,guess better practices so that could be moved up depending,neutral,0.8540048003196716
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,30,on the actual laws that are put in place futurist,neutral,0.7676823735237122
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,31,utopia i'm concerned about mainly because innovation for progress for,negative,0.5516110062599182
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,32,simply progress sake is kind of frowned upon at least,negative,0.8174980878829956
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,33,in my circles so you'd have to find like an,neutral,0.8459179401397705
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,34,equal balance of decent progress decent innovation healthy innovation that's,positive,0.7777652144432068
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,35,not affecting people negatively as far as primitive utopias i,neutral,0.5245899558067322
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,36,i like the idea of low tech and small scale,positive,0.7685608267784119
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,37,something benefiting the environment overall trying to live intentionally rather,neutral,0.53029465675354
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,38,than you know a extreme consumerist lifestyle i feel like,neutral,0.569518506526947
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,39,it could be beneficial in the grand scheme of things,positive,0.7827773690223694
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,40,unfortunately i don't see it working out long term just,negative,0.8842305541038513
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,41,because if we're talking now or 100 years in the,neutral,0.8690354228019714
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,42,future i imagine people would still be drawn to more,positive,0.5064179301261902
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,43,capitalist views so that's why ranked modern green utopia because,neutral,0.48044124245643616
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,44,as the highest because it tries to it seems like,neutral,0.6883864998817444
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,45,it tries to balance certain aspects of capitalism by guaranteeing,neutral,0.7941681146621704
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,46,security but also ensuring that there is nods towards the,neutral,0.8228945732116699
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,47,environment by um keeping things sustainable and healthy for the,neutral,0.6321157217025757
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,48,environment so i feel like that would be the most,neutral,0.7314555644989014
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,49,realistic thing currently i feel like we're spiraling into the,negative,0.8023391962051392
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,50,ai-centered utopia almost but in an ideal world i could,neutral,0.6037386655807495
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,51,see the modern green utopia being like the beneficial um,neutral,0.7099725604057312
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,52,a plus model to follow in the near future and,neutral,0.5694490671157837
5a947fb0f05361000171b5a3_audio_ranking_explanation_1780410564345_transcript,53,then in the distant future as well before something else,neutral,0.8890900015830994
5b20c0474c72120001f25d90_audio_missing_utopia_1780192544079_transcript,0,"This was really hard to think of one, but I",negative,0.5354700088500977
5b20c0474c72120001f25d90_audio_missing_utopia_1780192544079_transcript,1,think the one that's missing is a society that's led,neutral,0.5160478353500366
5b20c0474c72120001f25d90_audio_missing_utopia_1780192544079_transcript,2,"by liberties, and that means that personal freedom, self-determination, and",neutral,0.7489770650863647
5b20c0474c72120001f25d90_audio_missing_utopia_1780192544079_transcript,3,your individual rights are placed of a high importance. um,neutral,0.7945719957351685
5b20c0474c72120001f25d90_audio_missing_utopia_1780192544079_transcript,4,it basically means you're free to do what you want,neutral,0.6837022304534912
5b20c0474c72120001f25d90_audio_missing_utopia_1780192544079_transcript,5,as long as it doesn't violate you know the rights,neutral,0.7591761946678162
5b20c0474c72120001f25d90_audio_missing_utopia_1780192544079_transcript,6,and the freedoms of others and it places less importance,negative,0.6473435759544373
5b20c0474c72120001f25d90_audio_missing_utopia_1780192544079_transcript,7,on a government that decides what you can and can't,negative,0.6105487942695618
5b20c0474c72120001f25d90_audio_ranking_explanation_1780192104024_transcript,0,I ranked them in order of which ones people are,neutral,0.8923312425613403
5b20c0474c72120001f25d90_audio_ranking_explanation_1780192104024_transcript,1,"proven to thrive in and which ones are right, both",neutral,0.5709643959999084
5b20c0474c72120001f25d90_audio_ranking_explanation_1780192104024_transcript,2,for individuals and the community and the Earth as a,neutral,0.8553066253662109
5b20c0474c72120001f25d90_audio_ranking_explanation_1780192104024_transcript,3,whole. so i value um green energy and working with,positive,0.6769577264785767
5b20c0474c72120001f25d90_audio_ranking_explanation_1780192104024_transcript,4,the planet versus against it um i think the religious,neutral,0.8186172842979431
5b20c0474c72120001f25d90_audio_ranking_explanation_1780192104024_transcript,5,the religious ai and institutional ones have too much ability,neutral,0.5075970888137817
5b20c0474c72120001f25d90_audio_ranking_explanation_1780192104024_transcript,6,to become skewed by like individuals who are power hungry,negative,0.5589538216590881
5b20c0474c72120001f25d90_audio_ranking_explanation_1780192104024_transcript,7,or um are biased in some way i think they're,negative,0.6372036933898926
5b20c0474c72120001f25d90_audio_ranking_explanation_1780192104024_transcript,8,particularly the religious one or the institutional one they're not,neutral,0.5252454280853271
5b20c0474c72120001f25d90_audio_ranking_explanation_1780192104024_transcript,9,governed by what is truly right they're governed by what,neutral,0.8006507158279419
5b20c0474c72120001f25d90_audio_ranking_explanation_1780192104024_transcript,10,a small collection of people thinks is right or says,neutral,0.6648097038269043
5b20c0474c72120001f25d90_audio_ranking_explanation_1780192104024_transcript,11,"is right, where the morality one, the small-scale one, and",neutral,0.7886711359024048
5b20c0474c72120001f25d90_audio_ranking_explanation_1780192104024_transcript,12,"the green one, they're governed by the need for each",neutral,0.8152449727058411
5b20c0474c72120001f25d90_audio_ranking_explanation_1780192104024_transcript,13,"other, community, and what is right for both themselves and",neutral,0.7244746088981628
5b72d3f8afce7600019fe275_audio_missing_utopia_1780413297027_transcript,0,I think the type of society that was missing was,negative,0.5870178937911987
5b72d3f8afce7600019fe275_audio_missing_utopia_1780413297027_transcript,1,a society that had a mix of both morals and,neutral,0.6373506784439087
5b72d3f8afce7600019fe275_audio_missing_utopia_1780413297027_transcript,2,"the green-focused society. Because if we could combine the two,",positive,0.48843294382095337
5b72d3f8afce7600019fe275_audio_missing_utopia_1780413297027_transcript,3,then it's pretty much a perfect world. We care about,positive,0.8767445087432861
5b72d3f8afce7600019fe275_audio_missing_utopia_1780413297027_transcript,4,"people, we care about animals, and we care about the",neutral,0.7236586809158325
5b72d3f8afce7600019fe275_audio_missing_utopia_1780413297027_transcript,5,"environment. And if we care about all of that, if",neutral,0.7347431778907776
5b72d3f8afce7600019fe275_audio_missing_utopia_1780413297027_transcript,6,"we care about the environment and each other, it'll show",positive,0.7116053104400635
5b72d3f8afce7600019fe275_audio_missing_utopia_1780413297027_transcript,7,in our work and how we treat each other. Thank,positive,0.597073495388031
5b72d3f8afce7600019fe275_audio_ranking_explanation_1780413249127_transcript,0,well i chose a moral commonwealth commonwealth as my most,neutral,0.7342740297317505
5b72d3f8afce7600019fe275_audio_ranking_explanation_1780413249127_transcript,1,preferred because i would rather live in a society where,negative,0.4958161413669586
5b72d3f8afce7600019fe275_audio_ranking_explanation_1780413249127_transcript,2,morals come first you know whether we're thinking about people,neutral,0.6635280847549438
5b72d3f8afce7600019fe275_audio_ranking_explanation_1780413249127_transcript,3,that have less than us and you know situations like,neutral,0.4949028789997101
5b72d3f8afce7600019fe275_audio_ranking_explanation_1780413249127_transcript,4,"that animals children things like that i I would rather,",negative,0.8592637777328491
5b72d3f8afce7600019fe275_audio_ranking_explanation_1780413249127_transcript,5,"you know, everyone have the same moral compass and pretty",neutral,0.6367024183273315
5b72d3f8afce7600019fe275_audio_ranking_explanation_1780413249127_transcript,6,much we don't have to worry about someone breaking it.,neutral,0.599468469619751
5b72d3f8afce7600019fe275_audio_ranking_explanation_1780413249127_transcript,7,"I chose Modern Green Utopia as my second because, you",neutral,0.6289929747581482
5b72d3f8afce7600019fe275_audio_ranking_explanation_1780413249127_transcript,8,"know, I would like for more people like collectively for",neutral,0.5951637029647827
5b72d3f8afce7600019fe275_audio_ranking_explanation_1780413249127_transcript,9,"us to, you know, take care of the environment. And",neutral,0.7954785823822021
5b72d3f8afce7600019fe275_audio_ranking_explanation_1780413249127_transcript,10,"I have my religious, religious utopia on the bottom, because",positive,0.5487985610961914
5b72d3f8afce7600019fe275_audio_ranking_explanation_1780413249127_transcript,11,"I think when you're dealing with religion, something that's moral",neutral,0.769742488861084
5b72d3f8afce7600019fe275_audio_ranking_explanation_1780413249127_transcript,12,"and something that that's immoral, it kind of it's kind",negative,0.8802859783172607
5b72d3f8afce7600019fe275_audio_ranking_explanation_1780413249127_transcript,13,"of the lines get blurred. For example, like sacrifices and",neutral,0.5810278058052063
5b72d3f8afce7600019fe275_audio_ranking_explanation_1780413249127_transcript,14,things of that nature. I wouldn't want to live in,negative,0.8972407579421997
5b72d3f8afce7600019fe275_audio_ranking_explanation_1780413249127_transcript,15,"a society where, you know, we have to do things",neutral,0.7505701184272766
5bdfb648484288000130dad0_audio_missing_utopia_1780407816205_transcript,0,I can't think of anything that was specifically missing. The,negative,0.7147065997123718
5bdfb648484288000130dad0_audio_missing_utopia_1780407816205_transcript,1,one that I did rank at the top with the,neutral,0.7116851210594177
5bdfb648484288000130dad0_audio_missing_utopia_1780407816205_transcript,2,"Holy Scriptures, I feel like it's important with that one",positive,0.7072349190711975
